,Time,AX,AY,AZ,GX,GY,GZ,FileNum,ExpPutts,Mark,Stage,Id
36263,846995,36,958,-98,-92,-387,-357,9,30,,Back,221
36264,847001,42,965,-166,-82,-387,-364,9,30,,Back,221
36265,847007,33,947,-253,-89,-388,-363,9,30,,Back,221
36266,847013,24,956,-331,-83,-390,-376,9,30,,Back,221
36267,847020,-31,990,-429,-80,-387,-367,9,30,,Back,221
36268,847026,-82,998,-599,-86,-381,-360,9,30,,Back,221
36269,847032,-108,1034,-740,-95,-379,-358,9,30,2.0,Forward,221
36270,847038,-16,1194,-605,-101,-366,-346,9,30,,Forward,221
36271,847045,233,1105,169,-107,-366,-304,9,30,,Forward,221
36272,847051,58,990,486,-116,-355,-300,9,30,,Forward,221
36273,847057,-13,958,541,-124,-357,-297,9,30,3.0,Forward,221
36481,848357,71,1011,179,-97,-379,-312,9,30,1.0,Back,222
36482,848363,63,1002,132,-92,-376,-315,9,30,,Back,222
36483,848370,66,1020,77,-100,-372,-325,9,30,,Back,222
36484,848376,73,1010,13,-98,-378,-340,9,30,,Back,222
36485,848382,70,986,-75,-83,-385,-343,9,30,,Back,222
36486,848388,70,977,-137,-95,-388,-348,9,30,,Back,222
36487,848395,38,966,-178,-82,-387,-345,9,30,,Back,222
36488,848401,21,945,-220,-86,-394,-358,9,30,,Back,222
36489,848407,-35,930,-299,-85,-390,-354,9,30,,Back,222
36490,848413,-72,1009,-480,-88,-387,-354,9,30,,Back,222
36491,848420,-90,995,-741,-82,-391,-352,9,30,,Back,222
36492,848426,-64,1050,-759,-94,-382,-346,9,30,2.0,Forward,222
36493,848432,-65,1230,-389,-98,-366,-321,9,30,,Forward,222
36494,848438,41,1071,77,-110,-361,-310,9,30,,Forward,222
36495,848445,20,1052,492,-122,-354,-303,9,30,,Forward,222
36496,848451,17,1000,567,-121,-346,-297,9,30,,Forward,222
36497,848457,70,1000,575,-122,-342,-294,9,30,3.0,Forward,222
36624,849251,54,1016,237,-94,-372,-336,9,30,1.0,Back,223
36625,849257,72,1018,228,-103,-366,-348,9,30,,Back,223
36626,849263,81,1013,210,-104,-375,-345,9,30,,Back,223
36627,849270,75,1012,152,-91,-373,-351,9,30,,Back,223
36628,849276,61,994,54,-91,-378,-352,9,30,,Back,223
36629,849282,51,984,-47,-83,-379,-372,9,30,,Back,223
36630,849288,28,980,-125,-86,-382,-372,9,30,,Back,223
36631,849295,31,955,-221,-77,-382,-373,9,30,,Back,223
36632,849301,4,947,-284,-76,-385,-379,9,30,,Back,223
36633,849307,-23,956,-397,-71,-393,-387,9,30,,Back,223
36634,849313,-92,965,-496,-77,-390,-391,9,30,,Back,223
36635,849320,-49,1050,-632,-80,-381,-369,9,30,,Back,223
36636,849326,-44,1113,-645,-89,-381,-360,9,30,2.0,Forward,223
36637,849332,-128,1126,-320,-107,-361,-331,9,30,,Forward,223
36638,849338,-60,1030,94,-116,-363,-304,9,30,,Forward,223
36639,849345,69,1106,493,-127,-342,-300,9,30,,Forward,223
36640,849351,76,1027,551,-128,-328,-288,9,30,3.0,Forward,223
36767,850145,64,1035,209,-103,-376,-322,9,30,1.0,Back,224
36768,850151,77,1001,191,-103,-378,-333,9,30,,Back,224
36769,850157,91,1021,175,-101,-381,-333,9,30,,Back,224
36770,850163,83,1007,121,-103,-379,-345,9,30,,Back,224
36771,850170,83,993,62,-86,-381,-345,9,30,,Back,224
36772,850176,58,982,-16,-86,-391,-346,9,30,,Back,224
36773,850182,64,967,-86,-88,-396,-361,9,30,,Back,224
36774,850188,22,937,-173,-77,-388,-358,9,30,,Back,224
36775,850195,25,947,-205,-92,-399,-369,9,30,,Back,224
36776,850201,-13,933,-272,-77,-388,-369,9,30,,Back,224
36777,850207,-41,960,-338,-83,-390,-376,9,30,,Back,224
36778,850213,-17,1018,-463,-82,-388,-357,9,30,,Back,224
36779,850220,-30,1030,-588,-86,-385,-364,9,30,2.0,Forward,224
36780,850226,40,1184,-577,-95,-379,-340,9,30,,Forward,224
36781,850232,67,1170,-140,-98,-366,-331,9,30,,Forward,224
36782,850238,72,1041,104,-115,-346,-306,9,30,,Forward,224
36783,850245,-5,1044,477,-124,-351,-300,9,30,,Forward,224
36784,850251,16,979,589,-131,-340,-291,9,30,3.0,Forward,224
37002,851613,73,1015,183,-95,-369,-337,9,30,1.0,Back,225
37003,851620,80,1012,181,-97,-376,-328,9,30,,Back,225
37004,851626,72,1006,135,-101,-381,-345,9,30,,Back,225
37005,851632,63,1014,67,-95,-379,-349,9,30,,Back,225
37006,851638,31,987,-29,-83,-381,-366,9,30,,Back,225
37007,851645,16,960,-116,-89,-387,-376,9,30,,Back,225
37008,851651,-3,929,-234,-83,-391,-370,9,30,,Back,225
37009,851657,-13,942,-279,-82,-394,-373,9,30,,Back,225
37010,851663,-55,937,-399,-82,-385,-379,9,30,,Back,225
37011,851670,-41,990,-515,-74,-372,-370,9,30,,Back,225
37012,851676,-63,1073,-654,-86,-375,-364,9,30,,Back,225
37013,851682,-4,1187,-665,-100,-370,-355,9,30,2.0,Forward,225
37014,851688,143,1185,-194,-116,-366,-327,9,30,,Forward,225
37015,851695,-53,1113,301,-112,-358,-321,9,30,,Forward,225
37016,851701,77,1031,716,-116,-348,-292,9,30,,Forward,225
37017,851707,84,1015,744,-131,-357,-277,9,30,3.0,Forward,225
37143,852495,132,1032,224,-95,-379,-322,9,30,1.0,Back,226
37144,852501,112,1003,170,-92,-391,-334,9,30,,Back,226
37145,852507,122,1017,101,-86,-387,-340,9,30,,Back,226
37146,852513,95,979,46,-76,-397,-336,9,30,,Back,226
37147,852520,86,982,-4,-82,-391,-354,9,30,,Back,226
37148,852526,73,983,-47,-86,-403,-351,9,30,,Back,226
37149,852532,53,974,-130,-74,-399,-361,9,30,,Back,226
37150,852538,24,940,-223,-76,-406,-358,9,30,,Back,226
37151,852545,-6,924,-313,-79,-406,-370,9,30,,Back,226
37152,852551,-5,896,-437,-79,-399,-367,9,30,,Back,226
37153,852557,15,995,-596,-83,-391,-357,9,30,,Back,226
37154,852563,29,1052,-749,-86,-391,-348,9,30,2.0,Forward,226
37155,852570,71,1210,-607,-89,-373,-339,9,30,,Forward,226
37156,852576,369,1008,-170,-104,-375,-318,9,30,,Forward,226
37157,852582,54,1067,267,-112,-363,-297,9,30,,Forward,226
37158,852588,57,1023,506,-113,-361,-286,9,30,,Forward,226
37159,852595,61,1005,596,-119,-357,-280,9,30,3.0,Forward,226
37324,853626,70,1014,188,-100,-385,-330,9,30,1.0,Back,227
37325,853632,66,1003,169,-100,-391,-319,9,30,,Back,227
37326,853638,72,1010,143,-100,-393,-328,9,30,,Back,227
37327,853645,105,1008,95,-98,-390,-340,9,30,,Back,227
37328,853651,98,1003,60,-88,-387,-339,9,30,,Back,227
37329,853657,84,987,7,-89,-393,-357,9,30,,Back,227
37330,853663,67,994,-74,-82,-406,-366,9,30,,Back,227
37331,853670,47,950,-153,-77,-397,-361,9,30,,Back,227
37332,853676,25,957,-229,-73,-399,-372,9,30,,Back,227
37333,853682,-1,949,-289,-70,-403,-375,9,30,,Back,227
37334,853688,-50,977,-373,-73,-388,-375,9,30,,Back,227
37335,853695,-96,973,-539,-73,-397,-367,9,30,,Back,227
37336,853701,-54,1043,-729,-83,-390,-361,9,30,2.0,Forward,227
37337,853707,-34,1102,-700,-95,-390,-348,9,30,,Forward,227
37338,853713,97,1056,67,-106,-363,-333,9,30,,Forward,227
37339,853720,91,1168,91,-116,-366,-304,9,30,,Forward,227
37340,853726,132,1089,507,-124,-360,-285,9,30,,Forward,227
37341,853732,69,1044,690,-115,-354,-288,9,30,3.0,Forward,227
37463,854495,94,1022,152,-106,-379,-315,9,30,1.0,Back,228
37464,854501,103,1039,114,-98,-381,-322,9,30,,Back,228
37465,854507,99,1003,97,-92,-384,-319,9,30,,Back,228
37466,854513,79,995,61,-94,-382,-327,9,30,,Back,228
37467,854520,55,992,22,-89,-387,-336,9,30,,Back,228
37468,854526,35,974,-58,-88,-391,-345,9,30,,Back,228
37469,854532,18,947,-144,-94,-391,-345,9,30,,Back,228
37470,854538,20,964,-270,-91,-396,-351,9,30,,Back,228
37471,854545,-13,961,-420,-80,-385,-360,9,30,,Back,228
37472,854551,-34,978,-537,-74,-391,-364,9,30,,Back,228
37473,854557,-18,1027,-790,-83,-381,-349,9,30,2.0,Forward,228
37474,854563,-80,1061,-762,-95,-375,-340,9,30,,Forward,228
37475,854570,-39,1136,-399,-98,-373,-322,9,30,,Forward,228
37476,854576,2,1040,-86,-109,-369,-304,9,30,,Forward,228
37477,854582,116,1074,526,-122,-372,-283,9,30,,Forward,228
37478,854588,103,1026,724,-125,-363,-282,9,30,3.0,Forward,228
37592,855301,110,1024,171,-95,-388,-331,9,30,1.0,Back,229
37593,855307,119,1024,168,-91,-382,-340,9,30,,Back,229
37594,855313,99,987,101,-95,-382,-345,9,30,,Back,229
37595,855320,63,981,12,-89,-384,-337,9,30,,Back,229
37596,855326,44,958,-121,-79,-388,-355,9,30,,Back,229
37597,855332,0,933,-217,-86,-381,-375,9,30,,Back,229
37598,855338,-6,929,-312,-77,-388,-381,9,30,,Back,229
37599,855345,16,938,-452,-85,-390,-376,9,30,,Back,229
37600,855351,-24,1026,-597,-77,-393,-379,9,30,,Back,229
37601,855357,16,1022,-734,-97,-381,-370,9,30,2.0,Forward,229
37602,855363,11,1083,-722,-94,-390,-357,9,30,,Forward,229
37603,855370,-44,1162,-480,-104,-378,-336,9,30,,Forward,229
37604,855376,-15,1098,53,-112,-369,-312,9,30,,Forward,229
37605,855382,-16,989,441,-118,-360,-306,9,30,,Forward,229
37606,855388,31,1000,674,-122,-348,-298,9,30,3.0,Forward,229
37726,856138,101,1019,140,-95,-381,-325,9,30,1.0,Back,230
37727,856145,96,1013,126,-95,-382,-327,9,30,,Back,230
37728,856151,78,1006,110,-95,-390,-342,9,30,,Back,230
37729,856157,80,975,45,-92,-387,-340,9,30,,Back,230
37730,856163,63,973,-22,-77,-388,-349,9,30,,Back,230
37731,856170,42,962,-80,-91,-390,-351,9,30,,Back,230
37732,856176,41,944,-192,-83,-397,-366,9,30,,Back,230
37733,856182,20,940,-285,-82,-390,-366,9,30,,Back,230
37734,856188,16,953,-390,-83,-388,-360,9,30,,Back,230
37735,856195,-2,996,-576,-85,-390,-360,9,30,,Back,230
37736,856201,35,1047,-715,-88,-378,-358,9,30,2.0,Forward,230
37737,856207,-31,1090,-672,-94,-379,-361,9,30,,Forward,230
37738,856213,14,1203,-525,-110,-370,-330,9,30,,Forward,230
37739,856220,-3,1083,-74,-110,-364,-300,9,30,,Forward,230
37740,856226,33,1036,427,-115,-367,-286,9,30,,Forward,230
37741,856232,91,1000,658,-118,-358,-279,9,30,3.0,Forward,230
37968,913071,38,999,226,-109,-366,-343,10,20,1.0,Back,231
37969,913077,64,1018,200,-107,-372,-330,10,20,,Back,231
37970,913084,59,1012,158,-104,-372,-340,10,20,,Back,231
37971,913090,54,1016,93,-97,-361,-345,10,20,,Back,231
37972,913096,43,995,23,-98,-378,-354,10,20,,Back,231
37973,913102,28,982,-69,-88,-375,-366,10,20,,Back,231
37974,913109,14,954,-152,-83,-378,-375,10,20,,Back,231
37975,913115,-3,944,-226,-80,-372,-369,10,20,,Back,231
37976,913121,-31,941,-287,-80,-385,-381,10,20,,Back,231
37977,913127,-54,956,-352,-83,-384,-379,10,20,,Back,231
37978,913134,-94,973,-433,-79,-387,-373,10,20,,Back,231
37979,913140,-87,1048,-540,-85,-375,-366,10,20,,Back,231
37980,913146,-22,1099,-556,-91,-373,-354,10,20,2.0,Forward,231
37981,913152,21,1182,-362,-107,-354,-339,10,20,,Forward,231
37982,913159,-27,1046,-65,-116,-352,-315,10,20,,Forward,231
37983,913165,-2,1045,368,-130,-343,-300,10,20,,Forward,231
37984,913171,10,1051,512,-136,-333,-295,10,20,3.0,Forward,231
38098,913884,107,1010,132,-92,-394,-328,10,20,1.0,Back,232
38099,913890,126,1005,129,-88,-390,-328,10,20,,Back,232
38100,913896,117,1008,120,-91,-382,-331,10,20,,Back,232
38101,913902,98,1009,87,-85,-388,-343,10,20,,Back,232
38102,913909,86,972,36,-83,-390,-348,10,20,,Back,232
38103,913915,64,978,-32,-80,-399,-349,10,20,,Back,232
38104,913921,66,964,-87,-82,-391,-360,10,20,,Back,232
38105,913927,62,974,-142,-77,-402,-349,10,20,,Back,232
38106,913934,42,953,-203,-85,-393,-364,10,20,,Back,232
38107,913940,24,953,-320,-77,-394,-360,10,20,,Back,232
38108,913946,-49,962,-477,-77,-394,-363,10,20,,Back,232
38109,913952,-19,969,-737,-89,-388,-352,10,20,2.0,Forward,232
38110,913959,31,1077,-730,-89,-384,-342,10,20,,Forward,232
38111,913965,36,799,198,-107,-373,-321,10,20,,Forward,232
38112,913971,103,1126,124,-113,-367,-307,10,20,,Forward,232
38113,913977,111,1049,455,-116,-361,-298,10,20,,Forward,232
38114,913984,148,1046,537,-115,-354,-285,10,20,3.0,Forward,232
38312,915221,105,1006,130,-89,-381,-312,10,20,1.0,Back,233
38313,915227,97,997,112,-98,-387,-324,10,20,,Back,233
38314,915234,65,991,57,-92,-391,-334,10,20,,Back,233
38315,915240,59,984,-2,-89,-397,-333,10,20,,Back,233
38316,915246,47,974,-78,-89,-397,-337,10,20,,Back,233
38317,915252,60,973,-132,-92,-397,-339,10,20,,Back,233
38318,915259,53,945,-214,-86,-396,-348,10,20,,Back,233
38319,915265,53,956,-261,-80,-391,-348,10,20,,Back,233
38320,915271,41,953,-294,-86,-390,-355,10,20,,Back,233
38321,915277,34,961,-354,-92,-385,-354,10,20,,Back,233
38322,915284,26,1030,-459,-89,-381,-355,10,20,,Back,233
38323,915290,23,1121,-587,-89,-378,-349,10,20,2.0,Forward,233
38324,915296,2,1162,-584,-97,-375,-331,10,20,,Forward,233
38325,915302,22,1328,-197,-110,-370,-313,10,20,,Forward,233
38326,915309,7,1034,97,-109,-366,-306,10,20,,Forward,233
38327,915315,26,1024,348,-115,-358,-283,10,20,,Forward,233
38328,915321,97,1012,444,-118,-358,-270,10,20,3.0,Forward,233
38466,916184,89,1013,132,-100,-376,-318,10,20,1.0,Back,234
38467,916190,73,1029,117,-107,-378,-324,10,20,,Back,234
38468,916196,69,1004,68,-109,-370,-339,10,20,,Back,234
38469,916202,53,986,42,-100,-372,-340,10,20,,Back,234
38470,916209,46,983,-15,-94,-379,-339,10,20,,Back,234
38471,916215,20,973,-85,-98,-381,-354,10,20,,Back,234
38472,916221,15,955,-178,-94,-375,-357,10,20,,Back,234
38473,916227,32,950,-240,-88,-381,-370,10,20,,Back,234
38474,916234,32,960,-312,-103,-388,-369,10,20,,Back,234
38475,916240,-18,968,-391,-89,-385,-370,10,20,,Back,234
38476,916246,-83,998,-530,-92,-382,-360,10,20,,Back,234
38477,916252,-119,1025,-706,-88,-373,-366,10,20,2.0,Forward,234
38478,916259,-115,1102,-680,-101,-364,-342,10,20,,Forward,234
38479,916265,61,1251,-289,-104,-360,-316,10,20,,Forward,234
38480,916271,219,1209,139,-118,-348,-294,10,20,,Forward,234
38481,916277,268,1167,480,-121,-337,-265,10,20,,Forward,234
38482,916284,124,1002,530,-127,-343,-252,10,20,3.0,Forward,234
38615,917115,75,1019,158,-98,-378,-321,10,20,1.0,Back,235
38616,917121,82,1011,142,-100,-379,-318,10,20,,Back,235
38617,917127,73,1026,113,-101,-378,-316,10,20,,Back,235
38618,917134,82,989,69,-97,-387,-327,10,20,,Back,235
38619,917140,69,990,12,-97,-385,-325,10,20,,Back,235
38620,917146,61,973,-51,-91,-384,-339,10,20,,Back,235
38621,917152,49,962,-113,-89,-391,-346,10,20,,Back,235
38622,917159,42,960,-157,-92,-385,-348,10,20,,Back,235
38623,917165,29,946,-248,-85,-393,-351,10,20,,Back,235
38624,917171,9,961,-315,-85,-390,-363,10,20,,Back,235
38625,917177,-15,992,-446,-92,-391,-357,10,20,,Back,235
38626,917184,-58,996,-675,-89,-381,-361,10,20,,Back,235
38627,917190,-78,1067,-854,-97,-382,-348,10,20,2.0,Forward,235
38628,917196,-82,1225,-612,-95,-364,-342,10,20,,Forward,235
38629,917202,-47,1034,-112,-100,-355,-309,10,20,,Forward,235
38630,917209,68,1045,444,-122,-351,-298,10,20,,Forward,235
38631,917215,122,1019,621,-121,-360,-279,10,20,3.0,Forward,235
38842,918534,74,1009,174,-95,-376,-319,10,20,1.0,Back,236
38843,918540,76,996,167,-94,-382,-331,10,20,,Back,236
38844,918546,84,1002,136,-94,-375,-342,10,20,,Back,236
38845,918552,69,1011,70,-94,-376,-339,10,20,,Back,236
38846,918559,84,1007,-6,-91,-379,-339,10,20,,Back,236
38847,918565,54,966,-97,-91,-387,-363,10,20,,Back,236
38848,918571,60,960,-199,-82,-387,-357,10,20,,Back,236
38849,918577,32,939,-291,-88,-388,-367,10,20,,Back,236
38850,918584,31,938,-358,-79,-384,-369,10,20,,Back,236
38851,918590,-21,947,-457,-79,-391,-375,10,20,,Back,236
38852,918596,-41,981,-565,-77,-390,-364,10,20,,Back,236
38853,918602,-59,1098,-698,-89,-382,-360,10,20,2.0,Forward,236
38854,918609,-72,1159,-576,-101,-373,-342,10,20,,Forward,236
38855,918615,43,1346,-72,-101,-366,-315,10,20,,Forward,236
38856,918621,102,1122,304,-109,-363,-307,10,20,,Forward,236
38857,918627,108,1092,550,-113,-358,-279,10,20,,Forward,236
38858,918634,90,1021,575,-124,-355,-279,10,20,3.0,Forward,236
38979,919390,68,1015,164,-100,-373,-309,10,20,1.0,Back,237
38980,919396,69,1017,163,-92,-379,-312,10,20,,Back,237
38981,919402,59,1016,125,-106,-381,-322,10,20,,Back,237
38982,919409,56,1014,74,-103,-379,-328,10,20,,Back,237
38983,919415,54,1011,23,-103,-376,-328,10,20,,Back,237
38984,919421,52,981,-44,-98,-376,-333,10,20,,Back,237
38985,919427,40,957,-105,-92,-388,-346,10,20,,Back,237
38986,919434,35,953,-162,-92,-387,-345,10,20,,Back,237
38987,919440,14,951,-244,-94,-388,-352,10,20,,Back,237
38988,919446,-6,953,-346,-89,-376,-357,10,20,,Back,237
38989,919452,-39,982,-502,-86,-379,-352,10,20,,Back,237
38990,919459,-67,1035,-799,-92,-373,-363,10,20,,Back,237
38991,919465,-78,1113,-814,-97,-363,-345,10,20,2.0,Forward,237
38992,919471,2,1186,-539,-110,-358,-327,10,20,,Forward,237
38993,919477,-78,1111,-86,-122,-345,-307,10,20,,Forward,237
38994,919484,13,1020,482,-127,-346,-289,10,20,,Forward,237
38995,919490,18,1007,622,-122,-351,-289,10,20,3.0,Forward,237
39235,920990,98,1014,171,-98,-378,-318,10,20,1.0,Back,238
39236,920996,96,1003,149,-100,-376,-318,10,20,,Back,238
39237,921002,88,993,91,-98,-385,-327,10,20,,Back,238
39238,921009,91,972,9,-97,-384,-333,10,20,,Back,238
39239,921015,58,969,-94,-89,-382,-351,10,20,,Back,238
39240,921021,45,971,-182,-94,-396,-357,10,20,,Back,238
39241,921027,37,961,-259,-88,-376,-360,10,20,,Back,238
39242,921034,8,953,-342,-79,-393,-366,10,20,,Back,238
39243,921040,-19,965,-434,-80,-379,-366,10,20,,Back,238
39244,921046,-30,989,-580,-92,-387,-366,10,20,,Back,238
39245,921052,-31,1010,-689,-88,-375,-361,10,20,2.0,Forward,238
39246,921059,-25,1108,-601,-101,-369,-348,10,20,,Forward,238
39247,921065,272,914,-12,-112,-358,-319,10,20,,Forward,238
39248,921071,134,1103,336,-113,-355,-310,10,20,,Forward,238
39249,921077,56,1020,482,-124,-348,-291,10,20,,Forward,238
39250,921084,51,1034,536,-131,-345,-297,10,20,3.0,Forward,238
39386,921934,68,1003,156,-103,-373,-319,10,20,1.0,Back,239
39387,921940,46,999,110,-103,-375,-337,10,20,,Back,239
39388,921946,48,996,47,-98,-373,-337,10,20,,Back,239
39389,921952,56,989,-23,-89,-376,-346,10,20,,Back,239
39390,921959,45,965,-121,-92,-390,-352,10,20,,Back,239
39391,921965,41,960,-206,-88,-384,-361,10,20,,Back,239
39392,921971,22,955,-296,-89,-379,-361,10,20,,Back,239
39393,921977,-8,959,-419,-89,-379,-366,10,20,,Back,239
39394,921984,-76,973,-579,-82,-379,-366,10,20,,Back,239
39395,921990,-107,993,-762,-100,-381,-360,10,20,,Back,239
39396,921996,13,1181,-769,-106,-366,-343,10,20,2.0,Forward,239
39397,922002,293,1032,-123,-121,-351,-306,10,20,,Forward,239
39398,922009,126,1177,165,-124,-357,-292,10,20,,Forward,239
39399,922015,-26,1040,498,-131,-358,-283,10,20,,Forward,239
39400,922021,-13,1018,622,-128,-348,-261,10,20,3.0,Forward,239
39517,922752,65,1004,141,-98,-367,-322,10,20,1.0,Back,240
39518,922759,64,1016,126,-92,-373,-327,10,20,,Back,240
39519,922765,64,1000,83,-97,-373,-328,10,20,,Back,240
39520,922771,66,991,26,-100,-381,-345,10,20,,Back,240
39521,922777,76,991,-50,-89,-376,-346,10,20,,Back,240
39522,922784,64,976,-126,-89,-378,-352,10,20,,Back,240
39523,922790,43,970,-198,-91,-387,-363,10,20,,Back,240
39524,922796,34,951,-290,-92,-387,-372,10,20,,Back,240
39525,922802,-12,970,-427,-79,-390,-363,10,20,,Back,240
39526,922809,-89,948,-674,-85,-385,-358,10,20,,Back,240
39527,922815,-118,1027,-828,-92,-382,-351,10,20,2.0,Forward,240
39528,922821,-59,1167,-774,-100,-372,-348,10,20,,Forward,240
39529,922827,118,1341,-117,-112,-357,-316,10,20,,Forward,240
39530,922834,117,1060,435,-115,-346,-301,10,20,,Forward,240
39531,922840,67,1014,644,-119,-340,-282,10,20,3.0,Forward,240
39655,923615,82,1024,157,-103,-372,-321,10,20,1.0,Back,241
39656,923621,97,1000,134,-103,-372,-325,10,20,,Back,241
39657,923627,72,982,86,-98,-369,-339,10,20,,Back,241
39658,923634,69,988,41,-101,-381,-345,10,20,,Back,241
39659,923640,45,994,-8,-91,-379,-339,10,20,,Back,241
39660,923646,44,990,-52,-94,-381,-361,10,20,,Back,241
39661,923652,20,954,-128,-97,-381,-348,10,20,,Back,241
39662,923659,0,942,-202,-89,-382,-358,10,20,,Back,241
39663,923665,-27,935,-334,-88,-375,-361,10,20,,Back,241
39664,923671,-40,985,-542,-89,-381,-357,10,20,,Back,241
39665,923677,-52,1009,-788,-97,-367,-355,10,20,2.0,Forward,241
39666,923684,39,1088,-779,-98,-373,-343,10,20,,Forward,241
39667,923690,365,1052,-159,-122,-366,-313,10,20,,Forward,241
39668,923696,153,1120,336,-118,-355,-295,10,20,,Forward,241
39669,923702,18,1009,672,-121,-358,-283,10,20,,Forward,241
39670,923709,22,967,709,-118,-363,-282,10,20,3.0,Forward,241
40034,925984,52,1027,279,-100,-375,-331,10,20,1.0,Back,242
40035,925990,49,1014,263,-100,-373,-346,10,20,,Back,242
40036,925996,58,1006,209,-103,-367,-337,10,20,,Back,242
40037,926002,47,1004,115,-104,-367,-355,10,20,,Back,242
40038,926009,57,976,40,-88,-370,-358,10,20,,Back,242
40039,926015,47,979,-30,-82,-376,-369,10,20,,Back,242
40040,926021,37,992,-88,-82,-378,-384,10,20,,Back,242
40041,926027,43,966,-136,-77,-381,-376,10,20,,Back,242
40042,926034,30,943,-199,-79,-384,-385,10,20,,Back,242
40043,926040,10,960,-260,-76,-376,-384,10,20,,Back,242
40044,926046,-35,951,-367,-76,-376,-384,10,20,,Back,242
40045,926052,-82,978,-457,-89,-379,-390,10,20,,Back,242
40046,926059,-136,1024,-576,-92,-384,-376,10,20,,Back,242
40047,926065,-73,1121,-587,-101,-366,-361,10,20,2.0,Forward,242
40048,926071,122,1262,-115,-110,-351,-339,10,20,,Forward,242
40049,926077,7,1162,162,-113,-345,-318,10,20,,Forward,242
40050,926084,94,1089,505,-122,-343,-298,10,20,,Forward,242
40051,926090,49,1021,581,-124,-345,-280,10,20,3.0,Forward,242
40195,926990,66,1009,184,-106,-367,-337,10,20,1.0,Back,243
40196,926996,60,1011,123,-107,-372,-342,10,20,,Back,243
40197,927002,36,1005,32,-98,-385,-343,10,20,,Back,243
40198,927009,59,986,-99,-97,-373,-361,10,20,,Back,243
40199,927015,0,978,-193,-89,-375,-363,10,20,,Back,243
40200,927021,22,946,-267,-92,-385,-367,10,20,,Back,243
40201,927027,-25,935,-326,-80,-378,-364,10,20,,Back,243
40202,927034,-53,949,-365,-95,-387,-370,10,20,,Back,243
40203,927040,-92,991,-471,-95,-379,-363,10,20,,Back,243
40204,927046,-158,1021,-682,-94,-375,-364,10,20,2.0,Forward,243
40205,927052,-95,1116,-682,-106,-370,-343,10,20,,Forward,243
40206,927059,-36,1215,-314,-107,-351,-310,10,20,,Forward,243
40207,927065,130,1114,189,-136,-345,-300,10,20,,Forward,243
40208,927071,96,1057,462,-133,-340,-279,10,20,,Forward,243
40209,927077,54,1002,524,-121,-342,-270,10,20,3.0,Forward,243
40325,927802,48,986,69,-110,-376,-313,10,20,1.0,Back,244
40326,927809,72,978,66,-116,-373,-321,10,20,,Back,244
40327,927815,68,1006,53,-101,-369,-331,10,20,,Back,244
40328,927821,75,1019,29,-101,-373,-334,10,20,,Back,244
